 ,Area,Mean,Min,Max,Image
466,314,85.2707,0,255,0.jpg
467,430,99.0349,0,255,0.jpg
468,373,75.2011,0,255,0.jpg
469,414,126.2681,0,255,0.jpg
470,200,57.3750,0,255,0.jpg
471,651,68.9401,0,255,0.jpg
472,337,73.3976,0,255,0.jpg
473,253,52.4111,0,255,0.jpg
474,394,91.9036,0,255,0.jpg
475,240,53.1250,0,255,0.jpg
476,503,85.6759,0,255,0.jpg
477,371,45.3639,0,255,0.jpg
478,447,103.2550,0,255,0.jpg
479,333,61.2613,0,255,0.jpg
480,488,74.2008,0,255,0.jpg
481,333,90.3604,0,255,0.jpg
482,317,98.1388,0,255,0.jpg
483,463,132.1814,0,255,0.jpg
484,252,79.9405,0,255,0.jpg
485,493,103.9655,0,255,0.jpg
486,193,110.9845,0,255,0.jpg
487,450,101.4333,0,255,0.jpg
488,648,75.9491,0,255,0.jpg
489,337,63.5608,0,255,0.jpg
490,415,86.6386,0,255,0.jpg
491,239,93.8912,0,255,0.jpg
492,833,100.1020,0,255,0.jpg
493,270,51.0000,0,255,0.jpg
494,183,62.7049,0,255,0.jpg
495,865,91.9769,0,255,0.jpg
496,362,83.1215,0,255,0.jpg
497,308,106.8019,0,255,0.jpg
498,414,51.7391,0,255,0.jpg
499,444,131.5203,0,255,0.jpg
500,706,88.4915,0,255,0.jpg
501,404,95.9406,0,255,0.jpg
502,351,74.1026,0,255,0.jpg
503,397,59.7355,0,255,0.jpg
504,179,88.3240,0,255,0.jpg
505,440,118.8068,0,255,0.jpg
506,452,65.4425,0,255,0.jpg
507,329,67.4316,0,255,0.jpg
508,483,76.5528,0,255,0.jpg
509,317,76.4196,0,255,0.jpg
510,374,75.6818,0,255,0.jpg
511,349,97.1777,0,255,0.jpg
512,290,60.6724,0,255,0.jpg
513,261,101.6092,0,255,0.jpg
514,384,143.4375,0,255,0.jpg
515,590,118.4237,0,255,0.jpg
516,338,71.6716,0,255,0.jpg
517,396,72.1212,0,255,0.jpg
518,355,84.0423,0,255,0.jpg
519,485,78.3402,0,255,0.jpg
520,383,94.5431,0,255,0.jpg
521,607,96.6227,0,255,0.jpg
522,267,53.4831,0,255,0.jpg
523,392,91.0714,0,255,0.jpg
524,604,79.3709,0,255,0.jpg
525,1241,129.4521,0,255,0.jpg
526,377,70.3448,0,255,0.jpg
527,499,89.4289,0,255,0.jpg
528,265,83.7170,0,255,0.jpg
529,204,86.2500,0,255,0.jpg
530,456,86.1184,0,255,0.jpg
531,199,88.4171,0,255,0.jpg
532,375,37.4000,0,255,0.jpg
533,487,83.2546,0,255,0.jpg
534,634,72.7997,0,255,0.jpg
535,545,89.8349,0,255,0.jpg
536,291,53.4536,0,255,0.jpg
537,265,96.2264,0,255,0.jpg
538,366,63.4016,0,255,0.jpg
539,247,99.1093,0,255,0.jpg
540,150,96.9000,0,255,0.jpg
541,439,81.3212,0,255,0.jpg
542,235,68.3617,0,255,0.jpg
543,431,63.3063,0,255,0.jpg
544,132,141.0227,0,255,0.jpg
545,484,118.5434,0,255,0.jpg
546,658,88.7462,0,255,0.jpg
547,270,51.0000,0,255,0.jpg
548,294,106.6837,0,255,0.jpg
549,369,24.1870,0,255,0.jpg
550,479,97.4217,0,255,0.jpg
551,505,102.0000,0,255,0.jpg
552,216,83.8194,0,255,0.jpg
553,216,63.7500,0,255,0.jpg
554,284,79.9120,0,255,0.jpg
555,351,80.6410,0,255,0.jpg
556,676,111.6568,0,255,0.jpg
557,195,56.2308,0,255,0.jpg
558,186,160.4032,0,255,0.jpg
559,365,83.1370,0,255,0.jpg
560,441,98.2993,0,255,0.jpg
561,266,60.3947,0,255,0.jpg
562,385,94.7143,0,255,0.jpg
563,542,127.5000,0,255,0.jpg
564,482,90.4668,0,255,0.jpg
565,532,84.8402,0,255,0.jpg
566,340,54.0000,0,255,0.jpg
567,212,40.8962,0,255,0.jpg
568,358,103.9944,0,255,0.jpg
569,487,100.5339,0,255,0.jpg
570,480,75.9688,0,255,0.jpg
571,227,77.5110,0,255,0.jpg
572,403,136.0422,0,255,0.jpg
573,635,96.7795,0,255,0.jpg
574,364,97.3764,0,255,0.jpg
575,569,77.5308,0,255,0.jpg
576,379,128.5092,0,255,0.jpg
577,131,17.5191,0,255,0.jpg
578,115,0.0000,0,0,1.jpg
579,209,84.1866,0,255,1.jpg
580,533,121.5197,0,255,1.jpg
581,3832,152.1882,0,255,1.jpg
582,228,4.4737,0,255,1.jpg
583,210,0.0000,0,0,1.jpg
584,341,5.9824,0,255,1.jpg
585,378,0.0000,0,0,1.jpg
586,3190,141.7288,0,255,1.jpg
587,456,160.4934,0,255,1.jpg
588,125,0.0000,0,0,1.jpg
589,185,12.4054,0,255,1.jpg
590,228,26.8421,0,255,1.jpg
591,55,88.0909,0,255,1.jpg
592,155,0.0000,0,0,1.jpg
593,194,14.4588,0,255,1.jpg
594,266,0.9586,0,255,1.jpg
595,278,4.5863,0,255,1.jpg
596,193,0.0000,0,0,1.jpg
597,2526,166.1639,0,255,1.jpg
598,209,95.1675,0,255,1.jpg
599,1960,135.9566,0,255,1.jpg
600,133,28.7594,0,255,1.jpg
601,300,17.8500,0,255,1.jpg
602,4575,159.8000,0,255,1.jpg
603,63,0.0000,0,0,1.jpg
604,177,14.4068,0,255,1.jpg
605,67,0.0000,0,0,1.jpg
606,131,0.0000,0,0,1.jpg
607,118,2.1610,0,255,1.jpg
608,270,0.0000,0,0,1.jpg
609,5370,168.9553,0,255,1.jpg
610,304,0.0000,0,0,1.jpg
611,462,182.6948,0,255,1.jpg
612,173,0.0000,0,0,1.jpg
613,101,0.0000,0,0,1.jpg
614,252,64.7619,0,255,1.jpg
615,455,0.0000,0,0,1.jpg
616,163,0.0000,0,0,1.jpg
617,96,0.0000,0,0,1.jpg
618,396,0.0000,0,0,1.jpg
619,1026,98.1725,0,255,1.jpg
620,206,4.9515,0,255,1.jpg
621,3081,199.4645,0,255,1.jpg
622,123,2.0732,0,255,1.jpg
623,103,0.0000,0,0,1.jpg
624,164,0.0000,0,0,1.jpg
625,3855,141.0272,0,255,1.jpg
626,74,0.0000,0,0,1.jpg
627,110,0.0000,0,0,1.jpg
628,2365,150.4123,0,255,1.jpg
629,158,116.2025,0,255,1.jpg
630,83,0.0000,0,0,1.jpg
631,14,163.9286,0,255,1.jpg
632,83,0.0000,0,0,1.jpg
633,199,0.0000,0,0,1.jpg
634,120,55.2500,0,255,1.jpg
635,121,23.1818,0,255,1.jpg
636,141,28.9362,0,255,1.jpg
637,297,2.5758,0,255,1.jpg
638,1906,149.0399,0,255,1.jpg
639,2605,162.1036,0,255,1.jpg
640,40,12.7500,0,255,1.jpg
641,3390,161.6504,0,255,1.jpg
642,69,0.0000,0,0,1.jpg
643,72,77.9167,0,255,1.jpg
644,644,114.4332,0,255,1.jpg
645,79,48.4177,0,255,1.jpg
646,1209,97.8660,0,255,1.jpg
647,1666,170.0510,0,255,1.jpg
648,111,11.4865,0,255,1.jpg
649,137,0.0000,0,0,1.jpg
650,180,0.0000,0,0,1.jpg
651,113,20.3097,0,255,1.jpg
652,116,13.1897,0,255,1.jpg
653,467,0.0000,0,0,1.jpg
654,183,0.0000,0,0,1.jpg
655,161,0.0000,0,0,1.jpg
656,62,78.1452,0,255,1.jpg
657,282,9.0426,0,255,1.jpg
658,1440,148.2188,0,255,1.jpg
659,188,0.0000,0,0,1.jpg
660,89,25.7865,0,255,1.jpg
661,172,0.0000,0,0,1.jpg
662,150,35.7000,0,255,1.jpg
663,167,0.0000,0,0,1.jpg
664,136,50.6250,0,255,1.jpg
665,186,0.0000,0,0,1.jpg
666,89,57.3034,0,255,1.jpg
667,82,0.0000,0,0,1.jpg
668,1944,146.2577,0,255,1.jpg
669,148,0.0000,0,0,1.jpg
670,152,0.0000,0,0,1.jpg
671,107,23.8318,0,255,1.jpg
672,249,0.0000,0,0,1.jpg
673,197,0.0000,0,0,1.jpg
674,199,7.6884,0,255,1.jpg
675,730,2.0959,0,255,1.jpg
676,331,9.2447,0,255,1.jpg
677,544,124.6875,0,255,1.jpg
678,253,8.0632,0,255,1.jpg
679,1613,124.1011,0,255,1.jpg
680,102,67.5000,0,255,1.jpg
681,278,26.6007,0,255,1.jpg
682,113,0.0000,0,0,1.jpg
683,87,14.6552,0,255,1.jpg
684,94,37.9787,0,255,1.jpg
685,66,0.0000,0,0,1.jpg
686,114,0.0000,0,0,1.jpg
687,254,4.0157,0,255,1.jpg
