 ,Area,Mean,Min,Max,Image
381,318.0000,9.7771,-42.1353,55.3734,0.jpg
382,397.0000,9.7108,-39.4916,59.1516,0.jpg
383,324.0000,8.5969,-42.4636,70.8769,0.jpg
384,271.0000,5.2140,-46.2977,56.0634,0.jpg
385,182.0000,2.5971,-34.4308,38.0682,0.jpg
386,213.0000,-4.2522,-65.4361,52.0605,0.jpg
387,527.0000,12.2029,-52.3178,65.4117,0.jpg
388,1108.0000,10.0604,-58.8125,58.2432,0.jpg
389,610.0000,4.8832,-42.4552,76.2923,0.jpg
390,772.0000,10.3071,-58.0588,62.0957,0.jpg
391,705.0000,11.3546,-41.5300,72.2854,0.jpg
392,379.0000,4.1832,-31.3471,47.5201,0.jpg
393,138.0000,20.3390,-21.7407,58.6047,0.jpg
394,408.0000,15.5662,-40.6468,61.4288,0.jpg
395,375.0000,12.4670,-45.3202,51.2434,0.jpg
396,355.0000,15.4246,-43.9596,59.0750,0.jpg
397,254.0000,11.6258,-38.1084,66.9053,0.jpg
398,499.0000,0.7270,-46.4823,46.5900,0.jpg
399,357.0000,17.4637,-63.3674,72.6153,0.jpg
400,349.0000,15.6316,-59.4831,63.4346,0.jpg
401,446.0000,12.2569,-42.4427,47.6563,0.jpg
402,583.0000,8.6109,-41.6919,63.3588,0.jpg
403,304.0000,16.3218,-43.6211,61.6814,0.jpg
404,426.0000,12.2195,-58.6893,66.5341,0.jpg
405,313.0000,4.7319,-43.9161,49.8408,0.jpg
406,509.0000,8.2869,-53.0797,62.6390,0.jpg
407,407.0000,18.0010,-44.5715,67.8415,0.jpg
408,118.0000,20.7448,-43.4173,58.7485,0.jpg
409,508.0000,8.1191,-44.8095,62.9232,0.jpg
410,375.0000,5.6654,-35.0526,50.5973,0.jpg
411,415.0000,8.7370,-44.9553,69.0497,0.jpg
412,344.0000,5.9009,-37.4062,54.0033,0.jpg
413,657.0000,3.7723,-49.3184,71.4366,0.jpg
414,529.0000,8.3913,-44.1125,75.0414,0.jpg
415,293.0000,14.6245,-44.3885,54.4780,0.jpg
416,439.0000,9.7718,-66.8327,65.3637,0.jpg
417,521.0000,9.2269,-48.0143,67.2742,0.jpg
418,530.0000,10.1651,-52.3561,55.0779,0.jpg
419,254.0000,12.7246,-66.0923,54.0954,0.jpg
420,399.0000,7.6024,-44.3824,44.6148,0.jpg
421,464.0000,7.2822,-36.1234,61.4283,0.jpg
422,400.0000,14.5717,-54.9554,51.8597,0.jpg
423,363.0000,6.0912,-44.6277,56.2397,0.jpg
424,408.0000,13.4057,-47.5358,56.9762,0.jpg
425,402.0000,11.6866,-47.5347,58.6300,0.jpg
426,369.0000,13.8439,-55.6444,58.1342,0.jpg
427,431.0000,15.1833,-30.7003,57.2780,0.jpg
428,578.0000,5.3099,-50.2165,58.8304,0.jpg
429,387.0000,17.2631,-39.6540,56.2601,0.jpg
430,546.0000,12.7737,-53.8521,67.7963,0.jpg
431,745.0000,10.0666,-64.4618,61.8956,0.jpg
432,530.0000,10.8443,-60.6122,57.3907,0.jpg
433,550.0000,9.8242,-51.7095,74.2364,0.jpg
434,565.0000,13.2774,-51.1208,59.2454,0.jpg
435,450.0000,11.5435,-48.6958,69.3887,0.jpg
436,169.0000,12.5328,-40.4606,65.0791,0.jpg
437,880.0000,8.4242,-44.4928,58.0105,0.jpg
438,349.0000,13.7609,-52.0373,65.6021,0.jpg
439,575.0000,6.5016,-40.6524,58.8428,0.jpg
440,322.0000,8.2476,-45.1739,61.0382,0.jpg
441,591.0000,7.2788,-43.1287,59.6882,0.jpg
442,183.0000,13.1944,-39.1431,63.4193,0.jpg
443,613.0000,12.0707,-38.2677,60.8256,0.jpg
444,391.0000,11.5978,-63.5033,71.6047,0.jpg
445,216.0000,19.3880,-34.3649,60.8425,0.jpg
446,681.0000,7.3040,-54.6350,79.0000,0.jpg
447,435.0000,6.3816,-31.4821,56.6072,0.jpg
448,320.0000,11.2904,-55.5634,65.4132,0.jpg
449,519.0000,-2.0375,-52.0964,49.0855,0.jpg
450,216.0000,15.9738,-55.6407,59.5099,0.jpg
451,538.0000,7.4244,-51.1691,72.6074,0.jpg
452,302.0000,14.1470,-30.1197,61.5347,0.jpg
453,429.0000,15.0244,-35.0536,60.7510,0.jpg
454,382.0000,13.7726,-55.5430,55.3326,0.jpg
455,660.0000,12.1052,-55.1214,50.5961,0.jpg
456,339.0000,11.3986,-41.8424,53.3178,0.jpg
457,252.0000,9.6517,-47.7408,60.8326,0.jpg
458,301.0000,10.2632,-42.3681,55.5448,0.jpg
459,314.0000,9.2269,-62.8627,53.6265,0.jpg
460,430.0000,17.2655,-55.2192,68.9220,0.jpg
461,372.0000,3.4591,-55.6036,45.3314,0.jpg
462,413.0000,14.8378,-53.9399,69.5294,0.jpg
463,192.0000,7.6265,-50.5944,59.4073,0.jpg
464,649.0000,0.4824,-59.9964,54.8727,0.jpg
465,337.0000,6.7060,-33.3625,64.6897,0.jpg
466,253.0000,26.6992,-20.6333,56.0174,0.jpg
467,394.0000,15.0343,-49.9568,61.9301,0.jpg
468,240.0000,10.9096,-43.5801,58.4858,0.jpg
469,503.0000,8.9824,-42.4211,56.8134,0.jpg
470,371.0000,10.2099,-49.1519,63.2211,0.jpg
471,447.0000,10.8278,-58.0852,54.1640,0.jpg
472,333.0000,17.8233,-49.6645,59.5551,0.jpg
473,488.0000,0.4706,-38.9335,50.9986,0.jpg
474,333.0000,18.4620,-39.2937,68.1252,0.jpg
475,317.0000,10.8740,-56.7926,60.0024,0.jpg
476,461.0000,15.0229,-51.4280,65.2340,0.jpg
477,250.0000,13.8357,-58.3643,59.0334,0.jpg
478,493.0000,7.7617,-44.0680,63.9998,0.jpg
