 ,Area,Mean,Min,Max,Image
418,123,-8.2078,-15.7632,2.0788,1.JPG
419,508,20.3138,-2.5386,44.2181,1.JPG
420,437,22.8783,-13.7349,56.5451,1.JPG
421,326,11.3143,-9.0066,34.6560,1.JPG
422,803,15.9720,-44.1463,58.2784,1.JPG
423,306,15.0763,-10.7251,49.4752,1.JPG
424,83,-20.0151,-33.0711,-0.7228,1.JPG
425,322,23.2881,0.1231,44.4089,1.JPG
426,314,18.3240,-7.3694,44.3678,1.JPG
427,21,2.4110,-4.1833,10.3060,1.JPG
428,374,8.4983,-10.8109,39.9871,1.JPG
429,254,13.5750,-12.7305,42.8022,1.JPG
430,334,13.7403,-11.2476,43.6970,1.JPG
431,622,17.9467,-18.1819,43.0492,1.JPG
432,281,10.1033,-2.3816,39.9853,1.JPG
433,320,11.5602,-6.0775,41.0210,1.JPG
434,420,19.7763,-16.5431,47.3194,1.JPG
435,414,5.4506,-10.8488,15.9370,1.JPG
436,221,-0.4503,-12.2464,11.1385,1.JPG
437,206,8.6543,3.7054,15.2559,1.JPG
438,240,6.6384,-15.0519,28.0610,1.JPG
439,512,15.3781,-17.7511,47.2005,1.JPG
440,521,23.4418,-5.0117,51.3728,1.JPG
441,348,20.5720,-1.2971,43.7647,1.JPG
442,275,19.9586,-3.5234,45.9686,1.JPG
443,416,14.0019,-5.8126,41.3905,1.JPG
444,310,15.5865,-12.5905,38.8441,1.JPG
445,470,19.6376,-12.3298,53.5773,1.JPG
446,259,16.2116,-10.7780,40.4708,1.JPG
447,416,9.1016,-21.3964,41.1803,1.JPG
448,504,-2.2554,-30.0772,13.4650,1.JPG
449,263,20.3242,-7.6055,46.1594,1.JPG
450,167,-54.2333,-70.0899,-37.9657,1.JPG
451,90,10.8249,1.1912,20.3036,1.JPG
452,213,-9.8721,-21.3894,1.7331,1.JPG
453,115,11.4329,2.7576,18.3120,1.JPG
454,785,11.4025,-22.7077,40.0306,1.JPG
455,277,6.6256,-12.0310,36.3240,1.JPG
456,395,15.7703,-14.0647,51.4428,1.JPG
457,376,-1.0448,-23.4686,14.2120,1.JPG
458,1152,22.1159,-33.6500,77.6186,1.JPG
459,207,-4.2827,-21.9254,9.1427,1.JPG
460,339,12.6047,-59.8742,80.6131,1.JPG
461,511,20.4105,-0.8732,49.3749,1.JPG
462,321,4.7535,-21.1146,37.4738,1.JPG
463,471,22.4355,-7.2806,50.8815,1.JPG
464,253,2.9054,-60.9403,68.3867,1.JPG
465,581,21.7296,-7.5300,56.7021,1.JPG
466,312,19.0670,-6.3569,53.6052,1.JPG
467,611,4.4654,-10.9168,19.3462,1.JPG
468,320,8.8745,-11.7190,24.2694,1.JPG
469,395,20.4393,-11.7773,47.6534,1.JPG
470,335,20.9552,-5.9103,53.2224,1.JPG
471,831,11.4430,-21.6064,45.7063,1.JPG
472,504,9.5722,-7.1994,31.5636,1.JPG
473,649,21.4658,-6.2962,53.0746,1.JPG
474,270,18.0825,-3.9067,43.2758,1.JPG
475,321,18.4521,-11.1029,43.7490,1.JPG
476,334,15.7432,-9.4377,41.8972,1.JPG
477,910,14.3156,-5.5790,34.1354,1.JPG
478,561,13.8801,-24.6411,44.0694,1.JPG
479,565,17.5564,-19.8161,52.9583,1.JPG
480,648,16.2915,-24.0729,60.0891,1.JPG
481,215,-0.5988,-21.6175,12.2340,1.JPG
482,352,18.9294,-1.3721,37.1816,1.JPG
483,322,9.0292,-15.5612,34.4890,1.JPG
484,378,21.2886,-2.1189,51.1211,1.JPG
485,421,-3.6417,-17.0294,8.4838,1.JPG
486,269,-8.0965,-18.3348,13.8149,1.JPG
487,535,19.3401,-12.0819,55.9739,1.JPG
488,554,14.5864,-25.6604,53.9811,1.JPG
489,465,25.4347,2.2143,52.2889,1.JPG
490,361,3.0157,-18.5165,35.0646,1.JPG
491,271,16.1348,-4.2106,40.1819,1.JPG
492,349,17.2372,-10.8928,45.5276,1.JPG
493,672,20.2421,-15.3902,52.7827,1.JPG
494,353,15.5593,-21.5122,49.8077,1.JPG
495,512,20.1327,-28.2077,56.6186,1.JPG
496,138,-14.3417,-24.6143,-2.9063,1.JPG
497,249,1.2652,-12.2270,24.7515,1.JPG
498,115,2.3939,-3.9963,10.9939,1.JPG
499,217,-10.8847,-49.6293,17.6129,1.JPG
500,524,16.9367,-19.9939,47.4985,1.JPG
501,307,22.3551,-11.1712,48.7770,1.JPG
502,645,15.2818,-10.0052,45.6241,1.JPG
503,468,20.8193,-4.8589,60.2648,1.JPG
504,666,-3.0552,-14.6282,8.8648,1.JPG
505,223,11.6153,-4.9704,28.6896,1.JPG
506,458,20.5959,-12.8094,43.7120,1.JPG
507,307,13.5944,-11.1382,41.8512,1.JPG
508,236,21.9816,-0.8990,45.3248,1.JPG
509,215,-13.3897,-23.9762,2.0527,1.JPG
510,292,-5.8242,-41.8505,12.2634,1.JPG
511,203,16.7990,-3.2153,50.0327,1.JPG
512,176,20.4045,3.7974,52.5846,1.JPG
513,107,19.0700,-0.0365,47.9768,1.JPG
514,120,11.9894,1.2303,25.5870,1.JPG
515,131,7.2184,-7.5719,39.4622,1.JPG
516,96,11.8801,0.3898,41.1037,1.JPG
517,14,-1.9643,-3.2498,-1.5032,1.JPG
518,5427,19.5739,-25.6688,50.0902,2.JPG
519,7590,9.7963,-27.9393,49.1269,2.JPG
520,882,-11.4212,-36.3702,5.5251,2.JPG
521,768,-5.5526,-32.6306,15.7839,2.JPG
522,846,1.5453,-28.8518,39.8657,2.JPG
523,632,-1.9311,-25.9595,15.0346,2.JPG
524,591,-9.0729,-31.1156,5.5377,2.JPG
525,1176,16.6187,-20.3919,45.5531,2.JPG
526,2869,-6.0994,-29.9525,41.7911,2.JPG
527,950,-13.5780,-31.4495,2.9358,2.JPG
528,785,-3.3166,-32.0646,13.8623,2.JPG
529,1117,-14.1040,-35.9842,3.2598,2.JPG
530,1048,-13.3670,-40.4021,2.6720,2.JPG
531,1910,16.7519,-26.8254,54.5729,2.JPG
